timestamp,position,signal,prob_up,net_return,cum_log_return,equity,running_max,drawdown
2020-01-24 00:00:00,1,1,0.6498885199826185,-0.012903122265319901,0.10098663647353162,1.1062618581050212,1.120628578566547,-0.01282023387258524
2020-01-25 00:00:00,1,1,0.6074014535711277,0.0009777048846605998,0.10196434135819223,1.1073439846414033,1.120628578566547,-0.01185459141345191
2020-01-26 00:00:00,0,0,0.49142418390668674,0.0,0.10196434135819223,1.1073439846414033,1.120628578566547,-0.01185459141345191
2020-01-27 00:00:00,0,0,0.46917023459761614,0.0,0.10196434135819223,1.1073439846414033,1.120628578566547,-0.01185459141345191
2020-01-28 00:00:00,0,0,0.5255753580439939,0.0,0.10196434135819223,1.1073439846414033,1.120628578566547,-0.01185459141345191
2020-01-29 00:00:00,0,0,0.4773659290779382,0.0,0.10196434135819223,1.1073439846414033,1.120628578566547,-0.01185459141345191
2020-01-30 00:00:00,1,1,0.5540930809437059,0.0198602200651496,0.12182456142334183,1.12955591671389,1.12955591671389,0.0
2020-01-31 00:00:00,0,0,0.5201658680739656,0.0,0.12182456142334183,1.12955591671389,1.12955591671389,0.0
2020-02-01 00:00:00,0,0,0.505596143332385,0.0,0.12182456142334183,1.12955591671389,1.12955591671389,0.0
2020-02-02 00:00:00,1,1,0.5671298450659263,0.007815622862303102,0.12964018428564494,1.1384186886880523,1.1384186886880523,0.0
2020-02-03 00:00:00,0,0,0.4716515790897995,0.0,0.12964018428564494,1.1384186886880523,1.1384186886880523,0.0
2020-02-04 00:00:00,0,0,0.5137307270838369,0.0,0.12964018428564494,1.1384186886880523,1.1384186886880523,0.0
2020-02-05 00:00:00,0,0,0.48996635533069355,0.0,0.12964018428564494,1.1384186886880523,1.1384186886880523,0.0
2020-02-06 00:00:00,0,0,0.5469873442996647,0.0,0.12964018428564494,1.1384186886880523,1.1384186886880523,0.0
2020-02-07 00:00:00,1,1,0.563881741707551,-0.0011174599041753,0.12852272438146964,1.1371472619657756,1.1384186886880523,-0.0011168357783566396
2020-02-08 00:00:00,0,0,0.4666166163093133,0.0,0.12852272438146964,1.1371472619657756,1.1384186886880523,-0.0011168357783566396
2020-02-09 00:00:00,-1,-1,0.43780056886801444,-0.0205688714168678,0.10795385296460183,1.1139963365719172,1.1384186886880523,-0.021452873497957214
2020-02-10 01:00:00,0,0,0.4687772179609909,0.0,0.10795385296460183,1.1139963365719172,1.1384186886880523,-0.021452873497957214
2020-02-11 01:00:00,1,1,0.5552282987081943,0.0453248222550249,0.15327867521962674,1.1656497713908827,1.1656497713908827,0.0
2020-02-12 01:00:00,-1,-1,0.4308683727096091,-0.0120156265667083,0.14126304865291844,1.1517275685270072,1.1656497713908827,-0.011943727185965258
2020-02-13 01:00:00,0,0,0.5429511926957414,0.0,0.14126304865291844,1.1517275685270072,1.1656497713908827,-0.011943727185965258
2020-02-14 01:00:00,1,1,0.5758476962599416,0.0006226736247803,0.14188572227769874,1.1524449422285243,1.1656497713908827,-0.011328299019526256
2020-02-15 01:00:00,0,0,0.5172405743901453,0.0,0.14188572227769874,1.1524449422285243,1.1656497713908827,-0.011328299019526256
2020-02-16 01:00:00,1,1,0.5862197870148602,-0.008902454358066001,0.13298326791963275,1.1422308862720154,1.1656497713908827,-0.020090841772244517
2020-02-17 01:00:00,1,1,0.5531085042351079,-0.015535502202759201,0.11744776571687354,1.1246228845393227,1.1656497713908827,-0.03519658121890734
2020-02-18 01:00:00,0,0,0.4914260502032256,0.0,0.11744776571687354,1.1246228845393227,1.1656497713908827,-0.03519658121890734
2020-02-19 01:00:00,0,0,0.4804276660505636,0.0,0.11744776571687354,1.1246228845393227,1.1656497713908827,-0.03519658121890734
2020-02-20 06:00:00,0,0,0.49948225736277246,0.0,0.11744776571687354,1.1246228845393227,1.1656497713908827,-0.03519658121890734
2020-02-21 06:00:00,0,0,0.4772280319549052,0.0,0.11744776571687354,1.1246228845393227,1.1656497713908827,-0.03519658121890734
2020-02-22 06:00:00,1,1,0.5637176927520798,0.028925508706515,0.14637327442338854,1.1576282204189385,1.1656497713908827,-0.006881613301714662
2020-02-23 06:00:00,-1,-1,0.4359926384335162,0.015877818390913,0.16225109281430156,1.1761555284489047,1.1761555284489047,0.0
2020-02-24 06:00:00,0,0,0.5226876762922522,0.0,0.16225109281430156,1.1761555284489047,1.1761555284489047,0.0
2020-02-25 06:00:00,0,0,0.5132377788517889,0.0,0.16225109281430156,1.1761555284489047,1.1761555284489047,0.0
2020-02-26 06:00:00,0,0,0.4786044282606268,0.0,0.16225109281430156,1.1761555284489047,1.1761555284489047,0.0
2020-02-27 06:00:00,0,0,0.5223013922852556,0.0,0.16225109281430156,1.1761555284489047,1.1761555284489047,0.0
2020-02-28 06:00:00,1,1,0.6219693219058359,-0.008897512312681901,0.15335358050161965,1.16573708798591,1.1761555284489047,-0.008858046585670909
2020-02-29 06:00:00,0,0,0.47006793864503577,0.0,0.15335358050161965,1.16573708798591,1.1761555284489047,-0.008858046585670909
2020-03-01 06:00:00,1,1,0.6413328983545825,0.0084837902704204,0.16183737077204005,1.175669027626654,1.1761555284489047,-0.0004136364710985996
2020-03-02 06:00:00,0,0,0.45380739932848835,0.0,0.16183737077204005,1.175669027626654,1.1761555284489047,-0.0004136364710985996
2020-03-03 06:00:00,0,0,0.5177068170147417,0.0,0.16183737077204005,1.175669027626654,1.1761555284489047,-0.0004136364710985996
2020-03-04 06:00:00,0,0,0.4784290363950652,0.0,0.16183737077204005,1.175669027626654,1.1761555284489047,-0.0004136364710985996
2020-03-05 07:00:00,0,0,0.5139954526299424,0.0,0.16183737077204005,1.175669027626654,1.1761555284489047,-0.0004136364710985996
2020-03-06 07:00:00,0,0,0.5370449982068618,0.0,0.16183737077204005,1.175669027626654,1.1761555284489047,-0.0004136364710985996
2020-03-07 07:00:00,0,0,0.49019172861822813,0.0,0.16183737077204005,1.175669027626654,1.1761555284489047,-0.0004136364710985996
2020-03-08 07:00:00,1,1,0.6048457986304311,-0.1021173199565767,0.059720050815463346,1.0615393278750465,1.1761555284489047,-0.09744986764209007
2020-03-09 07:00:00,0,0,0.5175497495587891,0.0,0.059720050815463346,1.0615393278750465,1.1761555284489047,-0.09744986764209007
2020-03-10 07:00:00,-1,-1,0.44185260445765323,0.003975560782468,0.06369561159793134,1.065767941982734,1.1761555284489047,-0.09385458283034065
2020-03-11 07:00:00,0,0,0.5195473940010551,0.0,0.06369561159793134,1.065767941982734,1.1761555284489047,-0.09385458283034065
2020-03-12 07:00:00,0,0,0.48676119257139777,0.0,0.06369561159793134,1.065767941982734,1.1761555284489047,-0.09385458283034065
2020-03-13 07:00:00,1,1,0.7632545449917125,0.0200419594191146,0.08373757101704594,1.0873435059130578,1.1761555284489047,-0.07551044091334647
2020-03-14 07:00:00,0,0,0.5281226873590693,0.0,0.08373757101704594,1.0873435059130578,1.1761555284489047,-0.07551044091334647
2020-03-15 07:00:00,1,1,0.6377476507443324,-0.0978273869541728,-0.014089815937126854,0.9860089809650828,1.1761555284489047,-0.1616678601465098
2020-03-16 07:00:00,0,0,0.5425960280052697,0.0,-0.014089815937126854,0.9860089809650828,1.1761555284489047,-0.1616678601465098
2020-03-17 07:00:00,1,1,0.5613525505675713,-0.0381719573294483,-0.052261773266575155,0.9490803904480197,1.1761555284489047,-0.19306557041852113
2020-03-18 07:00:00,0,0,0.5251150761258957,0.0,-0.052261773266575155,0.9490803904480197,1.1761555284489047,-0.19306557041852113
2020-03-19 07:00:00,0,0,0.4551473323617735,0.0,-0.052261773266575155,0.9490803904480197,1.1761555284489047,-0.19306557041852113
2020-03-20 07:00:00,0,0,0.47666521663932715,0.0,-0.052261773266575155,0.9490803904480197,1.1761555284489047,-0.19306557041852113
2020-03-21 07:00:00,1,1,0.6453675147489946,0.0212154548306153,-0.031046318435959855,0.9694306695237189,1.1761555284489047,-0.17576319961511488
2020-03-22 07:00:00,-1,-1,0.415587778126096,0.0704593762023662,0.03941305776640634,1.0402000576370376,1.1761555284489047,-0.11559310611851059
2020-03-23 07:00:00,0,0,0.5222704109505457,0.0,0.03941305776640634,1.0402000576370376,1.1761555284489047,-0.11559310611851059
2020-03-24 07:00:00,0,0,0.4836816465495203,0.0,0.03941305776640634,1.0402000576370376,1.1761555284489047,-0.11559310611851059
2020-03-25 07:00:00,0,0,0.45593525643206995,0.0,0.03941305776640634,1.0402000576370376,1.1761555284489047,-0.11559310611851059
2020-03-26 07:00:00,0,0,0.5475647622494779,0.0,0.03941305776640634,1.0402000576370376,1.1761555284489047,-0.11559310611851059
2020-03-27 07:00:00,0,0,0.5114846203484914,0.0,0.03941305776640634,1.0402000576370376,1.1761555284489047,-0.11559310611851059
2020-03-28 07:00:00,1,1,0.5585147802918781,-0.0059294122207284,0.03348364554567794,1.0340505322557936,1.1761555284489047,-0.12082160288828203
2020-03-29 07:00:00,1,1,0.5892077415966436,0.013325152058374298,0.04680879760405224,1.047921624797862,1.1761555284489047,-0.109028015895275
2020-03-30 07:00:00,-1,-1,0.4420374049499239,-0.0329074213746336,0.013901376229418637,1.0139984496564585,1.1761555284489047,-0.13787043878992467
2020-03-31 07:00:00,-1,-1,0.43138522384246947,0.0167087757276527,0.030610151957071337,1.0310834596546936,1.1761555284489047,-0.1233442901769376
2020-04-01 07:00:00,1,1,0.5730282009634825,0.0471043668716292,0.07771451882870054,1.0808140625584532,1.1761555284489047,-0.08106195446463293
2020-04-02 07:00:00,0,0,0.4594426579072436,0.0,0.07771451882870054,1.0808140625584532,1.1761555284489047,-0.08106195446463293
2020-04-03 07:00:00,0,0,0.4944895276674556,0.0,0.07771451882870054,1.0808140625584532,1.1761555284489047,-0.08106195446463293
2020-04-04 07:00:00,1,1,0.6165871506500894,0.0054698109667454,0.08318432979544593,1.086742109037658,1.1761555284489047,-0.0760217651904962
2020-04-05 07:00:00,0,0,0.4993040511120808,0.0,0.08318432979544593,1.086742109037658,1.1761555284489047,-0.0760217651904962
2020-04-06 07:00:00,0,0,0.4687479667639093,0.0,0.08318432979544593,1.086742109037658,1.1761555284489047,-0.0760217651904962
2020-04-07 07:00:00,0,0,0.5050811346519237,0.0,0.08318432979544593,1.086742109037658,1.1761555284489047,-0.0760217651904962
2020-04-08 07:00:00,0,0,0.48452916442580657,0.0,0.08318432979544593,1.086742109037658,1.1761555284489047,-0.0760217651904962
2020-04-09 07:00:00,0,0,0.5089481693315043,0.0,0.08318432979544593,1.086742109037658,1.1761555284489047,-0.0760217651904962
2020-04-10 07:00:00,1,1,0.6014972804423682,-0.0077074270576817,0.07547690273776424,1.078398319381618,1.1761555284489047,-0.08311588620954524
2020-04-11 07:00:00,1,1,0.5892401221540231,-0.0080133534803634,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-12 07:00:00,0,0,0.5132505511058582,0.0,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-13 07:00:00,0,0,0.5070557362702989,0.0,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-14 07:00:00,0,0,0.45200064626440434,0.0,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-15 07:00:00,0,0,0.5131441102467442,0.0,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-16 07:00:00,0,0,0.4644142533552338,0.0,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-17 07:00:00,0,0,0.5347202566944737,0.0,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-18 07:00:00,0,0,0.4596338389615225,0.0,0.06746354925740083,1.0697912642011946,1.1761555284489047,-0.09043384286768741
2020-04-19 07:00:00,1,1,0.5557610045756588,0.0043266623802458,0.07179021163764664,1.0744299175258472,1.1761555284489047,-0.08648993135900285
2020-04-20 07:00:00,0,0,0.4707545702109975,0.0,0.07179021163764664,1.0744299175258472,1.1761555284489047,-0.08648993135900285
2020-04-21 07:00:00,1,1,0.5684006015483878,0.008178989819135299,0.07996920145678194,1.083253704525158,1.1761555284489047,-0.07898770330677618
2020-04-22 07:00:00,0,0,0.4537843533028456,0.0,0.07996920145678194,1.083253704525158,1.1761555284489047,-0.07898770330677618
2020-04-23 07:00:00,0,0,0.5398443519819128,0.0,0.07996920145678194,1.083253704525158,1.1761555284489047,-0.07898770330677618
2020-04-24 07:00:00,0,0,0.5377092611879025,0.0,0.07996920145678194,1.083253704525158,1.1761555284489047,-0.07898770330677618
2020-04-25 09:00:00,-1,-1,0.43849086023549944,-0.0036602821532333,0.07630891930354863,1.0792959380128615,1.1761555284489047,-0.08235270599270161
2020-04-26 09:00:00,-1,-1,0.43629679093939655,-0.0171328327925826,0.059176086510966036,1.0609620453976276,1.1761555284489047,-0.0979406891903084
2020-04-27 09:00:00,0,0,0.4696911845824035,0.0,0.059176086510966036,1.0609620453976276,1.1761555284489047,-0.0979406891903084
2020-04-28 09:00:00,0,0,0.47900096308856993,0.0,0.059176086510966036,1.0609620453976276,1.1761555284489047,-0.0979406891903084
2020-04-29 09:00:00,0,0,0.4711637719047678,0.0,0.059176086510966036,1.0609620453976276,1.1761555284489047,-0.0979406891903084
2020-04-30 09:00:00,0,0,0.5316174387070863,0.0,0.059176086510966036,1.0609620453976276,1.1761555284489047,-0.0979406891903084
2020-05-01 09:00:00,0,0,0.47724472575007004,0.0,0.059176086510966036,1.0609620453976276,1.1761555284489047,-0.0979406891903084
2020-05-02 09:00:00,0,0,0.46921601719021067,0.0,0.059176086510966036,1.0609620453976276,1.1761555284489047,-0.0979406891903084
2020-05-03 09:00:00,-1,-1,0.4362523947695927,0.052460622871654,0.11163670938262003,1.1181065892191209,1.1761555284489047,-0.04935481560532884
2020-05-04 09:00:00,0,0,0.5298752453796347,0.0,0.11163670938262003,1.1181065892191209,1.1761555284489047,-0.04935481560532884
2020-05-05 09:00:00,-1,-1,0.4391010575369097,-0.0101337057833897,0.10150300359923034,1.1068332428704195,1.1761555284489047,-0.058939726848800666
2020-05-06 09:00:00,0,0,0.47734527528844933,0.0,0.10150300359923034,1.1068332428704195,1.1761555284489047,-0.058939726848800666
2020-05-07 09:00:00,0,0,0.513214014601137,0.0,0.10150300359923034,1.1068332428704195,1.1761555284489047,-0.058939726848800666
2020-05-08 09:00:00,1,1,0.5603915315829133,-0.01535498732931,0.08614801626992034,1.0899676493115522,1.1761555284489047,-0.07327932152902916
2020-05-09 09:00:00,1,1,0.6320004065875531,-0.1034069242358151,-0.017258907965894757,0.9828891738521948,1.1761555284489047,-0.16432040654656155
2020-05-10 09:00:00,1,1,0.6313668566237338,-0.0314754791059274,-0.048734387071822156,0.9524340749077915,1.1761555284489047,-0.19021417502169413
2020-05-11 09:00:00,0,0,0.501193852109119,0.0,-0.048734387071822156,0.9524340749077915,1.1761555284489047,-0.19021417502169413
2020-05-12 09:00:00,-1,-1,0.42274109448077823,-0.015506419900148598,-0.06424080697197075,0.9377791485814321,1.1761555284489047,-0.2026741992037734
2020-05-13 09:00:00,-1,-1,0.4476844291569639,-0.0960957904424382,-0.16033659741440895,0.8518570078377414,1.1761555284489047,-0.2757275825917709
2020-05-14 09:00:00,0,0,0.5350420222084267,0.0,-0.16033659741440895,0.8518570078377414,1.1761555284489047,-0.2757275825917709
2020-05-15 09:00:00,1,1,0.6113039408412548,-0.0214787609769847,-0.18181535839139365,0.8337552721188274,1.1761555284489047,-0.291118179567314
2020-05-16 09:00:00,1,1,0.5696251415629366,0.007041322319553099,-0.17477403607184056,0.8396467292079662,1.1761555284489047,-0.28610909960583264
2020-05-17 09:00:00,-1,-1,0.4475821905277499,-0.010163792625578701,-0.18493782869741926,0.8311559562942881,1.1761555284489047,-0.2933281898607377
2020-05-18 09:00:00,0,0,0.4655535560049756,0.0,-0.18493782869741926,0.8311559562942881,1.1761555284489047,-0.2933281898607377
2020-05-19 09:00:00,-1,-1,0.4448938669043293,-0.000619004227713,-0.18555683292513225,0.8306416264460511,1.1761555284489047,-0.2937654873403621
2020-05-20 09:00:00,0,0,0.4812272881797621,0.0,-0.18555683292513225,0.8306416264460511,1.1761555284489047,-0.2937654873403621
2020-05-21 09:00:00,1,1,0.570536105523056,-0.0215115728957432,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-22 09:00:00,0,0,0.5453224032526998,0.0,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-23 09:00:00,0,0,0.5211363304805303,0.0,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-24 09:00:00,0,0,0.45018071002224425,0.0,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-25 09:00:00,0,0,0.47452288903011597,0.0,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-26 09:00:00,0,0,0.4671222004850251,0.0,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-27 09:00:00,0,0,0.4736220946158802,0.0,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-28 09:00:00,0,0,0.5101344345683633,0.0,-0.20706840582087546,0.8129640366131866,1.1761555284489047,-0.30879546373827726
2020-05-29 09:00:00,1,1,0.5926232304073921,0.0045989077281657,-0.20246949809270975,0.8167113934734009,1.1761555284489047,-0.30560935716514714
2020-05-30 09:00:00,-1,-1,0.4487682734019431,-0.0076330170834016,-0.21010251517611137,0.8105011530426742,1.1761555284489047,-0.3108894755512901
2020-05-31 09:00:00,0,0,0.47883617760384445,0.0,-0.21010251517611137,0.8105011530426742,1.1761555284489047,-0.3108894755512901
2020-06-01 09:00:00,0,0,0.4710495901523931,0.0,-0.21010251517611137,0.8105011530426742,1.1761555284489047,-0.3108894755512901
2020-06-02 09:00:00,-1,-1,0.4104361687374149,0.0577969989876017,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-03 09:00:00,0,0,0.5212014684666685,0.0,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-04 09:00:00,0,0,0.5129852884202474,0.0,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-05 09:00:00,0,0,0.5316156878686297,0.0,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-06 09:00:00,0,0,0.5373654349760646,0.0,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-07 09:00:00,0,0,0.5202210475715063,0.0,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-08 09:00:00,0,0,0.46749581190374423,0.0,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-09 09:00:00,0,0,0.5213475274811528,0.0,-0.15230551618850968,0.8587258860005784,1.1761555284489047,-0.2698874721670079
2020-06-10 09:00:00,-1,-1,0.4311580676167685,-0.008466719934717301,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-11 09:00:00,0,0,0.46450282680916466,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-12 09:00:00,0,0,0.5401476583503725,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-13 09:00:00,0,0,0.46381213866784415,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-14 09:00:00,0,0,0.4939927629677477,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-15 09:00:00,0,0,0.5279211839770633,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-16 09:00:00,0,0,0.4664370200525663,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-17 09:00:00,0,0,0.49623839369893064,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-18 09:00:00,0,0,0.5004307149830851,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-19 09:00:00,0,0,0.5141661263487669,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-20 09:00:00,0,0,0.5365303812984115,0.0,-0.160772236123227,0.8514859867721861,1.1761555284489047,-0.27604303497589955
2020-06-21 09:00:00,-1,-1,0.43262296963726415,-0.0067547925383502,-0.1675270286615772,0.8457537573878232,1.1761555284489047,-0.280916735133499
2020-06-22 09:00:00,-1,-1,0.44292344068689665,-0.0206027703437836,-0.1881297990053608,0.8285071608477124,1.1761555284489047,-0.29558026909899027
2020-06-23 09:00:00,0,0,0.4608914729606363,0.0,-0.1881297990053608,0.8285071608477124,1.1761555284489047,-0.29558026909899027
2020-06-24 09:00:00,1,1,0.5564473599147808,-0.029773347160650502,-0.2179031461660113,0.8042033280703305,1.1761555284489047,-0.31624406074007827
2020-06-25 09:00:00,0,0,0.5467983154133116,0.0,-0.2179031461660113,0.8042033280703305,1.1761555284489047,-0.31624406074007827
2020-06-26 09:00:00,1,1,0.5787494769033923,-0.0085288105188459,-0.22643195668485722,0.7973735964100589,1.1761555284489047,-0.322050887724328
2020-06-27 09:00:00,0,0,0.5296939940722051,0.0,-0.22643195668485722,0.7973735964100589,1.1761555284489047,-0.322050887724328
2020-06-28 12:00:00,0,0,0.5296370536821065,0.0,-0.22643195668485722,0.7973735964100589,1.1761555284489047,-0.322050887724328
2020-06-29 12:00:00,0,0,0.46799824148728625,0.0,-0.22643195668485722,0.7973735964100589,1.1761555284489047,-0.322050887724328
2020-06-30 12:00:00,-1,-1,0.427007943331434,-0.0057760246654199,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-01 12:00:00,0,0,0.4536551850048477,0.0,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-02 12:00:00,0,0,0.49120126134129727,0.0,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-03 12:00:00,0,0,0.533771344809648,0.0,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-04 12:00:00,0,0,0.45860238318085794,0.0,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-05 12:00:00,0,0,0.5191083201813995,0.0,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-06 12:00:00,0,0,0.4809114052547629,0.0,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-07 12:00:00,0,0,0.4501550737052748,0.0,-0.23220798135027712,0.7927812224500072,1.1761555284489047,-0.32595545123567593
2020-07-08 12:00:00,-1,-1,0.4362697295207348,-0.014369800137099101,-0.24657778148737622,0.7814705752293285,1.1761555284489047,-0.33557207671342626
2020-07-09 12:00:00,0,0,0.5025949528612164,0.0,-0.24657778148737622,0.7814705752293285,1.1761555284489047,-0.33557207671342626
2020-07-10 12:00:00,1,1,0.6114874801081177,0.0014821907765204998,-0.2450955907108557,0.782629722534568,1.1761555284489047,-0.33458653757578505
2020-07-11 12:00:00,0,0,0.5302625951457309,0.0,-0.2450955907108557,0.782629722534568,1.1761555284489047,-0.33458653757578505
2020-07-12 12:00:00,-1,-1,0.4370824727104032,-0.0062165992217003,-0.251312189932556,0.7777795187173319,1.1761555284489047,-0.3387103151714509
2020-07-13 12:00:00,-1,-1,0.4401302235036954,0.010941233371978599,-0.2403709565605774,0.7863361104175121,1.1761555284489047,-0.3314352639616296
2020-07-14 12:00:00,-1,-1,0.38892929129140585,-0.005367337488174,-0.2457382940487514,0.7821268854044184,1.1761555284489047,-0.3350140636282388
2020-07-15 12:00:00,0,0,0.45031826540510766,0.0,-0.2457382940487514,0.7821268854044184,1.1761555284489047,-0.3350140636282388
2020-07-16 12:00:00,-1,-1,0.3975098662080204,-0.0100852557760518,-0.2558235498248032,0.774278578330303,1.1761555284489047,-0.34168691163539455
2020-07-17 12:00:00,0,0,0.5160605669152943,0.0,-0.2558235498248032,0.774278578330303,1.1761555284489047,-0.34168691163539455
2020-07-18 12:00:00,-1,-1,0.43470429344122274,0.0026473952079801,-0.25317615461682313,0.7763311154679059,1.1761555284489047,-0.33994178772282
2020-07-19 12:00:00,0,0,0.45813456305018396,0.0,-0.25317615461682313,0.7763311154679059,1.1761555284489047,-0.33994178772282
2020-07-20 12:00:00,0,0,0.45436312997428596,0.0,-0.25317615461682313,0.7763311154679059,1.1761555284489047,-0.33994178772282
2020-07-21 12:00:00,0,0,0.46570782853857245,0.0,-0.25317615461682313,0.7763311154679059,1.1761555284489047,-0.33994178772282
2020-07-22 12:00:00,-1,-1,0.4463118758813452,-0.0180412534452521,-0.2712174080620752,0.7624507154521862,1.1761555284489047,-0.351743288187665
